sentence,gt
"যেমন সাজএ ধরনের পোশাকের সঙ্গে পাশ্চাত্য ধাঁচের সাজই মানাবে, বললেন মায়া রহমান।","যেমন$$ $সাজএ$ ধরনের পোশাকের সঙ্গে পাশ্চাত্য ধাঁচের সাজই মানাবে, বললেন মায়া রহমান।"
যাবার আগে আমি ওকে লাইট অফ করে দরজা লক করে দিয়ে যেতে বললাম।,যাবার আগে আমি ওকে লাইট অফ করে দরজা লক করে দিয়ে যেতে বললাম।
পরে দরজায় আঘাতের শব্দ শুনে প্রতিবেশীরা এগিয়ে এলে তৈয়মুর পালিয়ে যান।,পরে দরজায় আঘাতের শব্দ শুনে প্রতিবেশীরা এগিয়ে এলে তৈয়মুর পালিয়ে যান।
ওয়াট এ জোক কে সাফার ভক্ত,$ওয়াট$ এ জোক$$ কে সাফার ভক্ত$$
তিনি সেকালের প্রচলিত বাংলা শিক্ষা লাভ করেছিলেন।,তিনি সেকালের প্রচলিত বাংলা শিক্ষা লাভ করেছিলেন।
তারা মেয়েটিকে জোর করে পদত্যাগ পত্র তুলে নেওয়ার জন্য।,তারা মেয়েটিকে জোর করে পদত্যাগ পত্র তুলে নেওয়ার জন্য।
চকমকি ঠুকে আগুন জ্বালাবার চেষ্টা করেও তারা আগুন জ্বালাতে ব্যর্থ হন।,চকমকি ঠুকে আগুন জ্বালাবার চেষ্টা করেও তারা আগুন জ্বালাতে ব্যর্থ হন।
আনন্দময়ী কৃষ্ণদয়ালকে এ সম্বন্ধে কোনো কথা বলা অনাবশ্যক বোধ করিলেন।,আনন্দময়ী কৃষ্ণদয়ালকে এ সম্বন্ধে কোনো কথা বলা অনাবশ্যক বোধ $করিলেন$।
"আচ্ছা রসিকবাবু, আমাদের কষ্ট স্বীকার করতে দিতে আপনার এত আপত্তি হচ্ছে কেন?","আচ্ছা রসিকবাবু, আমাদের কষ্ট স্বীকার করতে দিতে আপনার এত আপত্তি হচ্ছে কেন?"
এভাবে ভালো লাগছে না থাকতে।,এভাবে ভালো লাগছে না থাকতে।
না পেরে কথা গুলো তুলে ধরলাম!,না পেরে $কথা গুলো$ তুলে ধরলাম!
ম্যাডোনা তার নৃত্যশিল্পীদের চারপাশে ঘুরে ঘুরে বীণা বাজিয়েছিল।,ম্যাডোনা তার নৃত্যশিল্পীদের চারপাশে ঘুরে ঘুরে বীণা বাজিয়েছিল।
পলিকে জবাই করার পাশাপাশি পায়েও ধারালো অস্ত্রের আঘাতের চিহ্ন দেখা গেছে।,পলিকে জবাই করার পাশাপাশি পায়েও ধারালো অস্ত্রের আঘাতের চিহ্ন দেখা গেছে।
